TimeStamp (ms), Total Power (W), CPU (W), Monitor (W), Disk (W), Base (W), Application (W)
63805944398084,3.6,2.1,0.0,0.0,1.5,--
63805944399101,3.1,1.7,0.0,0.0,1.5,--
63805944400111,3.1,1.7,0.0,0.0,1.5,--
63805944401130,3.2,1.8,0.0,0.0,1.5,--
63805944402141,3.1,1.6,0.0,0.0,1.5,--
63805944403160,3.0,1.5,0.0,0.0,1.5,--
63805944404163,3.2,1.7,0.0,0.0,1.5,--
63805944405159,3.2,1.8,0.0,0.0,1.5,--
63805944406165,3.0,1.5,0.0,0.0,1.5,--
63805944407165,3.0,1.6,0.0,0.0,1.5,--
63805944408171,3.2,1.7,0.0,0.0,1.5,--
63805944409174,3.1,1.6,0.0,0.0,1.5,--
63805944410175,3.0,1.5,0.0,0.0,1.5,--
63805944411195,3.7,2.3,0.0,0.0,1.5,--
63805944412203,3.1,1.7,0.0,0.0,1.5,--
63805944413213,3.6,2.1,0.0,0.0,1.5,--
63805944414211,3.1,1.7,0.0,0.0,1.5,--
63805944415224,3.0,1.6,0.0,0.0,1.5,--
63805944416231,3.2,1.8,0.0,0.0,1.5,--
63805944417230,3.2,1.8,0.0,0.0,1.5,--
63805944418253,3.2,1.8,0.0,0.0,1.5,--
63805944419264,3.2,1.7,0.0,0.0,1.5,--
63805944420269,2.7,1.3,0.0,0.0,1.5,--
63805944421273,3.1,1.6,0.0,0.0,1.5,--
63805944422286,3.1,1.6,0.0,0.0,1.5,--
63805944423295,3.1,1.6,0.0,0.0,1.5,--
63805944424295,3.1,1.7,0.0,0.0,1.5,--
63805944425291,3.2,1.8,0.0,0.0,1.5,--
63805944426303,3.0,1.5,0.0,0.0,1.5,--
63805944427316,3.1,1.7,0.0,0.0,1.5,--
63805944428332,3.0,1.6,0.0,0.0,1.5,--
63805944429341,3.1,1.6,0.0,0.0,1.5,--
63805944430354,3.1,1.6,0.0,0.0,1.5,--
63805944431367,3.0,1.6,0.0,0.0,1.5,--
63805944432369,2.9,1.5,0.0,0.0,1.5,--
63805944433379,3.1,1.7,0.0,0.0,1.5,--
63805944434391,3.4,2.0,0.0,0.0,1.5,--
63805944435405,3.1,1.7,0.0,0.0,1.5,--
63805944436410,3.2,1.7,0.0,0.0,1.5,--
63805944437426,3.1,1.6,0.0,0.0,1.5,--
63805944438448,3.2,1.7,0.0,0.0,1.5,--
63805944439466,3.1,1.7,0.0,0.0,1.5,--
63805944440477,3.1,1.7,0.0,0.0,1.5,--
63805944441489,3.2,1.7,0.0,0.0,1.5,--
63805944442506,3.1,1.6,0.0,0.0,1.5,--
63805944443514,3.6,2.1,0.0,0.0,1.5,--
63805944444521,3.4,1.9,0.0,0.0,1.5,--
63805944445523,2.9,1.4,0.0,0.0,1.5,--
63805944446523,2.9,1.4,0.0,0.0,1.5,--
63805944447538,3.3,1.9,0.0,0.0,1.5,--
63805944448542,3.0,1.5,0.0,0.0,1.5,--
63805944449554,3.2,1.7,0.0,0.0,1.5,--
63805944450561,3.0,1.6,0.0,0.0,1.5,--
63805944451559,3.2,1.7,0.0,0.0,1.5,--
63805944452564,2.9,1.5,0.0,0.0,1.5,--
63805944453569,3.0,1.5,0.0,0.0,1.5,--
63805944454583,3.0,1.5,0.0,0.0,1.5,--
63805944455584,3.0,1.6,0.0,0.0,1.5,--
63805944456588,3.5,2.0,0.0,0.0,1.5,--
63805944457587,3.3,1.8,0.0,0.0,1.5,--
63805944458601,3.0,1.5,0.0,0.0,1.5,--
63805944459603,3.2,1.8,0.0,0.0,1.5,--
63805944460619,3.0,1.5,0.0,0.0,1.5,--
63805944461632,3.3,1.8,0.0,0.0,1.5,--
63805944462653,3.0,1.6,0.0,0.0,1.5,--
63805944463657,3.0,1.6,0.0,0.0,1.5,--
63805944464668,3.0,1.6,0.0,0.0,1.5,--
63805944465682,3.2,1.7,0.0,0.0,1.5,--
63805944466690,3.1,1.6,0.0,0.0,1.5,--
63805944467693,3.1,1.6,0.0,0.0,1.5,--
63805944468716,3.0,1.6,0.0,0.0,1.5,--
63805944469725,3.9,2.4,0.0,0.0,1.5,--
63805944470744,3.1,1.7,0.0,0.0,1.5,--
63805944471754,3.2,1.7,0.0,0.0,1.5,--
63805944472766,3.0,1.5,0.0,0.0,1.5,--
63805944473780,3.1,1.6,0.0,0.0,1.5,--
63805944474778,3.0,1.5,0.0,0.0,1.5,--
63805944475779,3.1,1.6,0.0,0.0,1.5,--
63805944476785,3.0,1.6,0.0,0.0,1.5,--
63805944477804,3.3,1.8,0.0,0.0,1.5,--
63805944478816,3.0,1.6,0.0,0.0,1.5,--
63805944479826,3.1,1.7,0.0,0.0,1.5,--
63805944480838,3.1,1.7,0.0,0.0,1.5,--
63805944481845,2.9,1.5,0.0,0.0,1.5,--
63805944482859,3.2,1.7,0.0,0.0,1.5,--
63805944483869,2.9,1.4,0.0,0.0,1.5,--
63805944484882,3.2,1.7,0.0,0.0,1.5,--
63805944485886,3.3,1.9,0.0,0.0,1.5,--
63805944486889,3.1,1.7,0.0,0.0,1.5,--
63805944487885,3.2,1.7,0.0,0.0,1.5,--
63805944488900,2.9,1.4,0.0,0.0,1.5,--
63805944489913,3.3,1.8,0.0,0.0,1.5,--
63805944490912,3.1,1.6,0.0,0.0,1.5,--
63805944491921,3.2,1.7,0.0,0.0,1.5,--
63805944492909,3.1,1.7,0.0,0.0,1.5,--
63805944493917,3.2,1.7,0.0,0.0,1.5,--
63805944494918,3.0,1.6,0.0,0.0,1.5,--
63805944495922,3.1,1.7,0.0,0.0,1.5,--
63805944496915,3.4,1.9,0.0,0.0,1.5,--
63805944497928,3.1,1.7,0.0,0.0,1.5,--
63805944498933,3.2,1.8,0.0,0.0,1.5,--
63805944499949,4.5,3.1,0.0,0.0,1.5,--
63805944500955,3.4,1.9,0.0,0.0,1.5,--
63805944501973,3.2,1.7,0.0,0.0,1.5,--
63805944502974,3.2,1.7,0.0,0.0,1.5,--
63805944503995,3.0,1.6,0.0,0.0,1.5,--
63805944504993,3.1,1.6,0.0,0.0,1.5,--
63805944506000,3.1,1.7,0.0,0.0,1.5,--
63805944507025,3.0,1.5,0.0,0.0,1.5,--
63805944508028,3.1,1.6,0.0,0.0,1.5,--
63805944509041,3.1,1.6,0.0,0.0,1.5,--
63805944510045,3.1,1.6,0.0,0.0,1.5,--
63805944511054,3.0,1.5,0.0,0.0,1.5,--
63805944512067,3.1,1.6,0.0,0.0,1.5,--
63805944513083,2.9,1.5,0.0,0.0,1.5,--
63805944514087,3.0,1.5,0.0,0.0,1.5,--
63805944515095,3.1,1.6,0.0,0.0,1.5,--
63805944516119,3.2,1.8,0.0,0.0,1.5,--
63805944517136,3.0,1.6,0.0,0.0,1.5,--
63805944518151,3.3,1.8,0.0,0.0,1.5,--
63805944519149,3.1,1.6,0.0,0.0,1.5,--
63805944520168,3.1,1.6,0.0,0.0,1.5,--
63805944521172,3.2,1.7,0.0,0.0,1.5,--
63805944522176,3.1,1.6,0.0,0.0,1.5,--
63805944523186,3.1,1.6,0.0,0.0,1.5,--
63805944524175,3.0,1.6,0.0,0.0,1.5,--
63805944525180,3.0,1.6,0.0,0.0,1.5,--
63805944526188,3.3,1.8,0.0,0.0,1.5,--
63805944527214,3.0,1.5,0.0,0.0,1.5,--
63805944528227,3.2,1.7,0.0,0.0,1.5,--
63805944529239,3.1,1.6,0.0,0.0,1.5,--
63805944530243,3.2,1.8,0.0,0.0,1.5,--
63805944531256,2.8,1.3,0.0,0.0,1.5,--
63805944532268,3.0,1.5,0.0,0.0,1.5,--
63805944533276,2.9,1.5,0.0,0.0,1.5,--
63805944534294,3.1,1.7,0.0,0.0,1.5,--
63805944535296,3.0,1.6,0.0,0.0,1.5,--
63805944536310,3.4,2.0,0.0,0.0,1.5,--
63805944537308,3.1,1.6,0.0,0.0,1.5,--
63805944538312,3.3,1.9,0.0,0.0,1.5,--
63805944539312,3.2,1.8,0.0,0.0,1.5,--
63805944540326,3.1,1.7,0.0,0.0,1.5,--
63805944541329,3.2,1.7,0.0,0.0,1.5,--
63805944542344,3.2,1.7,0.0,0.0,1.5,--
63805944543370,3.3,1.8,0.0,0.0,1.5,--
63805944544376,3.5,2.0,0.0,0.0,1.5,--
63805944545393,3.0,1.5,0.0,0.0,1.5,--
63805944546412,3.0,1.6,0.0,0.0,1.5,--
63805944547427,2.9,1.5,0.0,0.0,1.5,--
63805944548435,3.1,1.7,0.0,0.0,1.5,--
63805944549439,3.0,1.5,0.0,0.0,1.5,--
63805944550447,3.0,1.6,0.0,0.0,1.5,--
63805944551454,3.4,2.0,0.0,0.0,1.5,--
63805944552461,3.0,1.6,0.0,0.0,1.5,--
63805944553468,3.1,1.7,0.0,0.0,1.5,--
63805944554475,3.3,1.8,0.0,0.0,1.5,--
63805944555485,3.0,1.6,0.0,0.0,1.5,--
63805944556502,3.1,1.7,0.0,0.0,1.5,--
63805944557520,3.1,1.7,0.0,0.0,1.5,--
63805944558534,3.1,1.7,0.0,0.0,1.5,--
63805944559563,3.2,1.7,0.0,0.0,1.5,--
63805944560568,3.0,1.5,0.0,0.0,1.5,--
63805944561569,3.0,1.5,0.0,0.0,1.5,--
63805944562583,3.1,1.6,0.0,0.0,1.5,--
63805944563589,3.1,1.6,0.0,0.0,1.5,--
63805944564593,3.2,1.7,0.0,0.0,1.5,--
63805944565585,3.2,1.7,0.0,0.0,1.5,--
63805944566596,3.0,1.5,0.0,0.0,1.5,--
63805944567601,3.0,1.5,0.0,0.0,1.5,--
63805944568606,2.9,1.4,0.0,0.0,1.5,--
63805944569603,3.0,1.6,0.0,0.0,1.5,--
63805944570615,3.1,1.6,0.0,0.0,1.5,--
63805944571622,3.1,1.6,0.0,0.0,1.5,--
63805944572620,3.2,1.8,0.0,0.0,1.5,--
63805944573632,3.0,1.5,0.0,0.0,1.5,--
63805944574636,2.9,1.5,0.0,0.0,1.5,--
63805944575633,3.0,1.6,0.0,0.0,1.5,--
63805944576650,3.1,1.7,0.0,0.0,1.5,--
63805944577660,3.1,1.6,0.0,0.0,1.5,--
63805944578678,3.1,1.7,0.0,0.0,1.5,--
63805944579695,3.1,1.6,0.0,0.0,1.5,--
63805944580696,3.0,1.6,0.0,0.0,1.5,--
63805944581705,3.2,1.7,0.0,0.0,1.5,--
63805944582707,3.0,1.6,0.0,0.0,1.5,--
63805944583716,3.1,1.6,0.0,0.0,1.5,--
63805944584722,3.2,1.7,0.0,0.0,1.5,--
63805944585742,3.1,1.7,0.0,0.0,1.5,--
63805944586749,3.2,1.8,0.0,0.0,1.5,--
63805944587749,2.9,1.5,0.0,0.0,1.5,--
63805944588756,3.1,1.7,0.0,0.0,1.5,--
63805944589764,3.2,1.8,0.0,0.0,1.5,--
63805944590778,3.1,1.6,0.0,0.0,1.5,--
63805944591778,2.9,1.5,0.0,0.0,1.5,--
63805944592788,3.2,1.7,0.0,0.0,1.5,--
63805944593801,3.0,1.6,0.0,0.0,1.5,--
63805944594821,3.2,1.8,0.0,0.0,1.5,--
63805944595823,3.3,1.8,0.0,0.0,1.5,--
63805944596827,3.1,1.7,0.0,0.0,1.5,--
63805944597839,3.0,1.5,0.0,0.0,1.5,--
63805944598850,3.1,1.6,0.0,0.0,1.5,--
63805944599849,3.1,1.6,0.0,0.0,1.5,--
63805944600861,4.0,2.5,0.0,0.1,1.5,--
63805944601876,3.1,1.6,0.0,0.0,1.5,--
63805944602893,2.9,1.4,0.0,0.0,1.5,--
63805944603909,3.2,1.7,0.0,0.0,1.5,--
63805944604935,3.0,1.5,0.0,0.0,1.5,--
63805944605940,3.0,1.5,0.0,0.0,1.5,--
63805944606954,3.3,1.8,0.0,0.0,1.5,--
63805944607978,3.0,1.6,0.0,0.0,1.5,--
63805944608979,2.9,1.4,0.0,0.0,1.5,--
63805944609992,3.0,1.6,0.0,0.0,1.5,--
63805944610995,2.9,1.5,0.0,0.0,1.5,--
63805944611994,3.6,2.2,0.0,0.0,1.5,--
63805944612991,3.0,1.5,0.0,0.0,1.5,--
63805944613996,3.0,1.6,0.0,0.0,1.5,--
63805944614996,3.3,1.8,0.0,0.0,1.5,--
63805944616007,3.1,1.7,0.0,0.0,1.5,--
63805944617012,3.1,1.6,0.0,0.0,1.5,--
63805944618025,3.2,1.7,0.0,0.0,1.5,--
63805944619030,3.0,1.5,0.0,0.0,1.5,--
63805944620037,2.9,1.5,0.0,0.0,1.5,--
63805944621041,3.0,1.6,0.0,0.0,1.5,--
63805944622064,3.4,1.9,0.0,0.0,1.5,--
63805944623066,3.1,1.7,0.0,0.0,1.5,--
63805944624078,3.2,1.8,0.0,0.0,1.5,--
63805944625077,3.2,1.8,0.0,0.0,1.5,--
63805944626086,3.4,1.9,0.0,0.0,1.5,--
63805944627104,3.1,1.6,0.0,0.0,1.5,--
63805944628123,3.1,1.6,0.0,0.0,1.5,--
63805944629142,3.2,1.7,0.0,0.0,1.5,--
63805944630164,3.2,1.7,0.0,0.0,1.5,--
63805944631171,3.2,1.7,0.0,0.0,1.5,--
63805944632171,3.2,1.7,0.0,0.0,1.5,--
63805944633172,3.2,1.7,0.0,0.0,1.5,--
63805944634177,3.2,1.7,0.0,0.0,1.5,--
63805944635192,3.2,1.8,0.0,0.0,1.5,--
63805944636204,3.5,2.1,0.0,0.0,1.5,--
63805944637216,2.9,1.5,0.0,0.0,1.5,--
63805944638226,3.1,1.7,0.0,0.0,1.5,--
63805944639242,3.0,1.5,0.0,0.0,1.5,--
63805944640257,3.1,1.6,0.0,0.0,1.5,--
63805944641275,3.0,1.5,0.0,0.0,1.5,--
63805944642293,3.2,1.7,0.0,0.0,1.5,--
63805944643296,3.1,1.7,0.0,0.0,1.5,--
63805944644313,3.2,1.7,0.0,0.0,1.5,--
63805944645317,3.3,1.8,0.0,0.0,1.5,--
63805944646332,2.9,1.5,0.0,0.0,1.5,--
63805944647355,3.1,1.7,0.0,0.0,1.5,--
63805944648371,3.0,1.5,0.0,0.0,1.5,--
63805944649383,3.0,1.5,0.0,0.0,1.5,--
63805944650393,3.2,1.7,0.0,0.0,1.5,--
63805944651419,3.4,2.0,0.0,0.0,1.5,--
63805944652433,3.0,1.5,0.0,0.0,1.5,--
63805944653433,3.1,1.6,0.0,0.0,1.5,--
63805944654440,3.3,1.9,0.0,0.0,1.5,--
63805944655456,2.9,1.4,0.0,0.0,1.5,--
63805944656471,3.0,1.6,0.0,0.0,1.5,--
63805944657479,3.0,1.5,0.0,0.0,1.5,--
63805944658486,3.5,2.0,0.0,0.0,1.5,--
63805944659496,3.1,1.7,0.0,0.0,1.5,--
63805944660494,3.2,1.7,0.0,0.0,1.5,--
63805944661514,3.2,1.7,0.0,0.0,1.5,--
63805944662530,3.0,1.6,0.0,0.0,1.5,--
63805944663537,2.9,1.5,0.0,0.0,1.5,--
63805944664561,3.1,1.7,0.0,0.0,1.5,--
63805944665561,3.1,1.6,0.0,0.0,1.5,--
63805944666561,3.1,1.6,0.0,0.0,1.5,--
63805944667570,3.0,1.6,0.0,0.0,1.5,--
63805944668586,3.1,1.6,0.0,0.0,1.5,--
63805944669595,3.2,1.8,0.0,0.0,1.5,--
63805944670613,3.1,1.7,0.0,0.0,1.5,--
63805944671625,3.2,1.7,0.0,0.0,1.5,--
63805944672623,3.2,1.7,0.0,0.0,1.5,--
63805944673631,2.9,1.4,0.0,0.0,1.5,--
63805944674647,3.1,1.6,0.0,0.0,1.5,--
63805944675644,3.4,1.9,0.0,0.0,1.5,--
63805944676652,3.2,1.7,0.0,0.0,1.5,--
63805944677661,2.9,1.4,0.0,0.0,1.5,--
63805944678670,3.3,1.9,0.0,0.0,1.5,--
63805944679673,2.9,1.4,0.0,0.0,1.5,--
63805944680682,3.2,1.7,0.0,0.0,1.5,--
63805944681683,2.9,1.4,0.0,0.0,1.5,--
63805944682691,2.9,1.5,0.0,0.0,1.5,--
63805944683708,3.2,1.7,0.0,0.0,1.5,--
63805944684722,3.2,1.8,0.0,0.0,1.5,--
63805944685733,3.0,1.5,0.0,0.0,1.5,--
63805944686734,3.1,1.7,0.0,0.0,1.5,--
63805944687758,3.0,1.5,0.0,0.0,1.5,--
63805944688774,3.1,1.6,0.0,0.0,1.5,--
63805944689772,3.0,1.6,0.0,0.0,1.5,--
63805944690785,3.2,1.7,0.0,0.0,1.5,--
63805944691795,3.0,1.5,0.0,0.0,1.5,--
63805944692794,3.2,1.7,0.0,0.0,1.5,--
63805944693790,3.1,1.6,0.0,0.0,1.5,--
63805944694796,3.5,2.1,0.0,0.0,1.5,--
63805944695797,3.2,1.7,0.0,0.0,1.5,--
63805944696798,3.0,1.6,0.0,0.0,1.5,--
63805944697807,3.0,1.5,0.0,0.0,1.5,--
63805944698824,3.0,1.6,0.0,0.0,1.5,--
63805944699837,3.2,1.7,0.0,0.0,1.5,--
63805944700841,3.1,1.7,0.0,0.0,1.5,--
63805944701848,3.1,1.7,0.0,0.0,1.5,--
63805944702863,3.2,1.7,0.0,0.0,1.5,--
63805944703881,2.9,1.4,0.0,0.0,1.5,--
63805944704902,3.2,1.7,0.0,0.0,1.5,--
63805944705905,3.0,1.6,0.0,0.0,1.5,--
63805944706915,3.1,1.7,0.0,0.0,1.5,--
63805944707927,3.1,1.7,0.0,0.0,1.5,--
63805944708941,3.3,1.8,0.0,0.0,1.5,--
63805944709954,3.1,1.6,0.0,0.0,1.5,--
63805944710963,3.0,1.6,0.0,0.0,1.5,--
63805944711978,3.0,1.6,0.0,0.0,1.5,--
63805944712985,3.2,1.7,0.0,0.0,1.5,--
63805944713994,3.0,1.6,0.0,0.0,1.5,--
63805944715010,2.9,1.5,0.0,0.0,1.5,--
63805944716026,3.1,1.6,0.0,0.0,1.5,--
63805944717028,3.1,1.6,0.0,0.0,1.5,--
63805944718036,2.9,1.5,0.0,0.0,1.5,--
63805944719059,3.1,1.6,0.0,0.0,1.5,--
63805944720063,3.1,1.6,0.0,0.0,1.5,--
63805944721077,3.2,1.7,0.0,0.0,1.5,--
63805944722086,3.0,1.6,0.0,0.0,1.5,--
63805944723106,3.0,1.5,0.0,0.0,1.5,--
63805944724111,3.2,1.7,0.0,0.0,1.5,--
63805944725116,3.2,1.7,0.0,0.0,1.5,--
63805944726134,3.1,1.6,0.0,0.0,1.5,--
63805944727146,3.3,1.8,0.0,0.0,1.5,--
63805944728149,3.0,1.6,0.0,0.0,1.5,--
63805944729153,3.3,1.8,0.0,0.0,1.5,--
63805944730159,3.0,1.6,0.0,0.0,1.5,--
63805944731173,3.1,1.6,0.0,0.0,1.5,--
63805944732174,3.0,1.6,0.0,0.0,1.5,--
63805944733188,3.3,1.8,0.0,0.0,1.5,--
63805944734194,2.8,1.4,0.0,0.0,1.5,--
63805944735202,3.1,1.7,0.0,0.0,1.5,--
63805944736207,3.5,2.0,0.0,0.0,1.5,--
63805944737220,3.1,1.7,0.0,0.0,1.5,--
63805944738233,3.1,1.6,0.0,0.0,1.5,--
63805944739241,3.4,1.9,0.0,0.0,1.5,--
63805944740246,2.9,1.5,0.0,0.0,1.5,--
63805944741256,3.2,1.7,0.0,0.0,1.5,--
63805944742270,3.0,1.6,0.0,0.0,1.5,--
63805944743275,3.1,1.6,0.0,0.0,1.5,--
63805944744278,3.1,1.7,0.0,0.0,1.5,--
63805944745276,3.0,1.6,0.0,0.0,1.5,--
63805944746286,3.1,1.7,0.0,0.0,1.5,--
63805944747306,3.1,1.7,0.0,0.0,1.5,--
63805944748317,3.0,1.6,0.0,0.0,1.5,--
63805944749317,2.9,1.5,0.0,0.0,1.5,--
63805944750327,3.1,1.6,0.0,0.0,1.5,--
63805944751324,3.1,1.7,0.0,0.0,1.5,--
63805944752333,3.1,1.6,0.0,0.0,1.5,--
63805944753347,3.3,1.8,0.0,0.0,1.5,--
63805944754371,3.1,1.6,0.0,0.0,1.5,--
63805944755369,3.1,1.6,0.0,0.0,1.5,--
63805944756378,3.0,1.6,0.0,0.0,1.5,--
63805944757390,3.3,1.8,0.0,0.0,1.5,--
63805944758405,3.3,1.9,0.0,0.0,1.5,--
63805944759401,3.1,1.7,0.0,0.0,1.5,--
63805944760406,3.2,1.8,0.0,0.0,1.5,--
63805944761407,3.4,1.9,0.0,0.0,1.5,--
63805944762428,3.0,1.6,0.0,0.0,1.5,--
63805944763431,3.0,1.5,0.0,0.0,1.5,--
63805944764446,3.2,1.7,0.0,0.0,1.5,--
63805944765452,3.2,1.8,0.0,0.0,1.5,--
63805944766452,3.0,1.6,0.0,0.0,1.5,--
63805944767455,2.9,1.5,0.0,0.0,1.5,--
63805944768471,3.2,1.7,0.0,0.0,1.5,--
63805944769487,3.1,1.6,0.0,0.0,1.5,--
63805944770511,3.0,1.6,0.0,0.0,1.5,--
63805944771510,3.1,1.7,0.0,0.0,1.5,--
63805944772520,3.1,1.7,0.0,0.0,1.5,--
63805944773523,3.1,1.6,0.0,0.0,1.5,--
63805944774533,3.8,2.3,0.0,0.0,1.5,--
63805944775547,3.2,1.7,0.0,0.0,1.5,--
63805944776552,3.8,2.3,0.0,0.0,1.5,--
63805944777571,3.8,2.3,0.0,0.0,1.5,--
63805944778569,3.2,1.7,0.0,0.0,1.5,--
63805944779576,3.1,1.6,0.0,0.0,1.5,--
63805944780588,3.0,1.6,0.0,0.0,1.5,--
63805944781592,3.0,1.5,0.0,0.0,1.5,--
63805944782597,3.1,1.7,0.0,0.0,1.5,--
63805944783599,3.0,1.6,0.0,0.0,1.5,--
63805944784606,3.0,1.5,0.0,0.0,1.5,--
63805944785606,3.6,2.1,0.0,0.0,1.5,--
63805944786615,3.2,1.7,0.0,0.0,1.5,--
63805944787624,3.0,1.5,0.0,0.0,1.5,--
63805944788640,3.1,1.7,0.0,0.0,1.5,--
63805944789641,3.1,1.6,0.0,0.0,1.5,--
63805944790653,2.9,1.5,0.0,0.0,1.5,--
63805944791666,3.0,1.6,0.0,0.0,1.5,--
63805944792687,3.1,1.6,0.0,0.0,1.5,--
63805944793687,3.1,1.7,0.0,0.0,1.5,--
63805944794686,3.0,1.6,0.0,0.0,1.5,--
63805944795685,2.9,1.5,0.0,0.0,1.5,--
63805944796688,3.3,1.8,0.0,0.0,1.5,--
63805944797703,3.3,1.9,0.0,0.0,1.5,--
63805944798708,3.1,1.6,0.0,0.0,1.5,--
63805944799718,3.0,1.6,0.0,0.0,1.5,--
63805944800719,3.1,1.6,0.0,0.0,1.5,--
63805944801746,3.0,1.6,0.0,0.0,1.5,--
63805944802758,3.1,1.7,0.0,0.0,1.5,--
63805944803764,3.0,1.6,0.0,0.0,1.5,--
63805944804778,3.0,1.5,0.0,0.0,1.5,--
63805944805785,3.0,1.5,0.0,0.0,1.5,--
63805944806800,2.9,1.5,0.0,0.0,1.5,--
63805944807824,3.1,1.6,0.0,0.0,1.5,--
63805944808836,3.1,1.6,0.0,0.0,1.5,--
63805944809835,2.9,1.4,0.0,0.0,1.5,--
63805944810851,3.1,1.7,0.0,0.0,1.5,--
63805944811863,3.1,1.6,0.0,0.0,1.5,--
63805944812876,3.1,1.6,0.0,0.0,1.5,--
63805944813888,3.0,1.6,0.0,0.0,1.5,--
63805944814899,2.9,1.5,0.0,0.0,1.5,--
63805944815904,3.3,1.9,0.0,0.0,1.5,--
63805944816915,3.4,1.9,0.0,0.0,1.5,--
63805944817922,3.1,1.6,0.0,0.0,1.5,--
63805944818927,3.2,1.7,0.0,0.0,1.5,--
63805944819937,3.0,1.6,0.0,0.0,1.5,--
63805944820940,3.0,1.6,0.0,0.0,1.5,--
63805944821944,2.9,1.4,0.0,0.0,1.5,--
63805944822954,3.0,1.5,0.0,0.0,1.5,--
63805944823967,3.1,1.7,0.0,0.0,1.5,--
63805944824980,3.1,1.7,0.0,0.0,1.5,--
63805944825994,3.0,1.5,0.0,0.0,1.5,--
63805944827000,3.1,1.7,0.0,0.0,1.5,--
63805944828015,3.3,1.8,0.0,0.0,1.5,--
63805944829024,2.9,1.4,0.0,0.0,1.5,--
63805944830024,3.1,1.6,0.0,0.0,1.5,--
63805944831023,3.2,1.8,0.0,0.0,1.5,--
63805944832030,3.2,1.7,0.0,0.0,1.5,--
63805944833033,3.2,1.7,0.0,0.0,1.5,--
63805944834057,3.1,1.7,0.0,0.0,1.5,--
63805944835067,3.2,1.7,0.0,0.0,1.5,--
63805944836072,3.1,1.6,0.0,0.0,1.5,--
63805944837076,3.1,1.6,0.0,0.0,1.5,--
63805944838076,3.1,1.6,0.0,0.0,1.5,--
63805944839089,3.0,1.6,0.0,0.0,1.5,--
63805944840095,3.1,1.7,0.0,0.0,1.5,--
63805944841111,3.2,1.7,0.0,0.0,1.5,--
63805944842127,3.2,1.7,0.0,0.0,1.5,--
63805944843158,3.3,1.8,0.0,0.0,1.5,--
63805944844182,3.1,1.6,0.0,0.0,1.5,--
63805944845190,3.2,1.7,0.0,0.0,1.5,--
63805944846206,3.1,1.6,0.0,0.0,1.5,--
63805944847218,3.2,1.7,0.0,0.0,1.5,--
63805944848226,3.2,1.7,0.0,0.0,1.5,--
63805944849233,3.0,1.6,0.0,0.0,1.5,--
63805944850237,3.0,1.6,0.0,0.0,1.5,--
63805944851244,3.2,1.7,0.0,0.0,1.5,--
63805944852248,3.0,1.5,0.0,0.0,1.5,--
63805944853251,3.5,2.0,0.0,0.0,1.5,--
63805944854258,3.0,1.6,0.0,0.0,1.5,--
63805944855271,3.0,1.6,0.0,0.0,1.5,--
63805944856274,3.2,1.7,0.0,0.0,1.5,--
63805944857287,3.0,1.6,0.0,0.0,1.5,--
63805944858306,3.0,1.6,0.0,0.0,1.5,--
63805944859323,3.1,1.7,0.0,0.0,1.5,--
63805944860326,3.2,1.8,0.0,0.0,1.5,--
63805944861315,3.0,1.5,0.0,0.0,1.5,--
63805944862332,3.3,1.9,0.0,0.0,1.5,--
63805944863337,3.0,1.6,0.0,0.0,1.5,--
63805944864352,3.1,1.7,0.0,0.0,1.5,--
63805944865361,2.9,1.5,0.0,0.0,1.5,--
63805944866379,3.1,1.7,0.0,0.0,1.5,--
63805944867398,3.1,1.6,0.0,0.0,1.5,--
63805944868397,2.9,1.5,0.0,0.0,1.5,--
63805944869410,3.0,1.6,0.0,0.0,1.5,--
63805944870421,3.1,1.7,0.0,0.0,1.5,--
63805944871429,3.2,1.8,0.0,0.0,1.5,--
63805944872430,2.9,1.5,0.0,0.0,1.5,--
63805944873440,3.1,1.6,0.0,0.0,1.5,--
63805944874459,3.0,1.6,0.0,0.0,1.5,--
63805944875460,3.0,1.5,0.0,0.0,1.5,--
63805944876467,3.1,1.7,0.0,0.0,1.5,--
63805944877477,3.2,1.7,0.0,0.0,1.5,--
63805944878486,3.1,1.7,0.0,0.0,1.5,--
63805944879511,3.1,1.6,0.0,0.0,1.5,--
63805944880513,2.9,1.5,0.0,0.0,1.5,--
63805944881522,3.0,1.6,0.0,0.0,1.5,--
63805944882540,3.1,1.6,0.0,0.0,1.5,--
63805944883543,3.1,1.6,0.0,0.0,1.5,--
63805944884553,3.1,1.7,0.0,0.0,1.5,--
63805944885561,3.1,1.7,0.0,0.0,1.5,--
63805944886563,3.7,2.2,0.0,0.0,1.5,--
63805944887572,4.1,2.7,0.0,0.0,1.5,--
63805944888579,2.8,1.4,0.0,0.0,1.5,--
63805944889595,3.3,1.8,0.0,0.0,1.5,--
63805944890614,2.9,1.5,0.0,0.0,1.5,--
63805944891614,3.2,1.7,0.0,0.0,1.5,--
63805944892625,3.6,2.1,0.0,0.0,1.5,--
63805944893652,3.0,1.5,0.0,0.0,1.5,--
63805944894659,3.1,1.6,0.0,0.0,1.5,--
63805944895666,3.1,1.7,0.0,0.0,1.5,--
63805944896684,3.0,1.6,0.0,0.0,1.5,--
63805944897700,3.1,1.6,0.0,0.0,1.5,--
63805944898716,3.1,1.7,0.0,0.0,1.5,--
63805944899728,3.4,2.0,0.0,0.0,1.5,--
