TimeStamp (ms), Total Power (W), CPU (W), Monitor (W), Disk (W), Base (W), Application (W)
63801052158654.00,3.2,1.7,0,0,1.5,--
63801052159662.00,3.3,1.9,0,0,1.5,--
63801052160680.00,3.4,1.9,0,0,1.5,--
63801052161685.00,3.6,2.1,0,0,1.5,--
63801052162697.00,4.1,2.6,0,0,1.5,--
63801052163712.00,3.5,2,0,0,1.5,--
63801052164713.00,3.2,1.7,0,0,1.5,--
63801052165709.00,3.4,1.9,0,0,1.5,--
63801052166704.00,3.2,1.7,0,0,1.5,--
63801052167705.00,4.2,2.7,0,0,1.5,--
63801052168728.00,4.6,3.1,0,0,1.5,--
63801052169730.00,3.5,2,0,0,1.5,--
63801052170736.00,3.3,1.8,0,0,1.5,--
63801052171745.00,3.5,2,0,0,1.5,--
63801052172739.00,3.2,1.7,0,0,1.5,--
63801052173758.00,4.4,2.9,0,0,1.5,--
63801052174772.00,3.8,2.4,0,0,1.5,--
63801052175792.00,3.4,1.9,0,0,1.5,--
63801052176801.00,3.2,1.7,0,0,1.5,--
63801052177823.00,3.4,2,0,0,1.5,--
63801052178816.00,4.4,2.9,0,0,1.5,--
63801052179824.00,3.6,2.2,0,0,1.5,--
63801052180827.00,3.1,1.6,0,0,1.5,--
63801052181848.00,3.4,1.9,0,0,1.5,--
63801052182849.00,3.2,1.7,0,0,1.5,--
63801052183856.00,4.7,3.2,0,0,1.5,--
63801052184859.00,4.4,2.9,0,0,1.5,--
63801052185871.00,3.5,2,0,0,1.5,--
63801052186858.00,3.2,1.7,0,0,1.5,--
63801052187870.00,3.4,1.9,0,0,1.5,--
63801052188877.00,3.2,1.7,0,0,1.5,--
63801052189880.00,4.4,2.9,0,0,1.5,--
63801052190902.00,3.3,1.8,0,0,1.5,--
63801052191895.00,3.2,1.8,0,0,1.5,--
63801052192894.00,3.2,1.7,0,0,1.5,--
63801052193908.00,3.1,1.7,0,0,1.5,--
63801052194933.00,4.8,3.3,0,0,1.5,--
63801052195940.00,3.5,2,0,0,1.5,--
63801052196937.00,3.5,2,0,0,1.5,--
63801052197944.00,3.3,1.8,0,0,1.5,--
63801052198942.00,3.1,1.6,0,0,1.5,--
63801052199946.00,4.1,2.6,0,0,1.5,--
63801052200946.00,4.3,2.8,0,0,1.5,--
63801052201944.00,3.2,1.7,0,0,1.5,--
63801052202941.00,3.2,1.7,0,0,1.5,--
63801052203939.00,3.3,1.8,0,0,1.5,--
63801052204951.00,3.3,1.9,0,0,1.5,--
63801052205966.00,4.3,2.8,0,0,1.5,--
63801052206982.00,3.5,2,0,0,1.5,--
63801052207990.00,3.4,1.9,0,0,1.5,--
63801052208999.00,3.2,1.7,0,0,1.5,--
63801052210011.00,3.6,2.1,0,0,1.5,--
63801052211004.00,5.1,3.6,0,0,1.5,--
63801052212015.00,3.6,2.1,0,0,1.5,--
63801052213023.00,3.3,1.8,0,0,1.5,--
63801052214028.00,3.3,1.9,0,0,1.5,--
63801052215047.00,3.2,1.7,0,0,1.5,--
63801052216061.00,3.6,2.1,0,0,1.5,--
63801052217064.00,3.6,2.1,0,0,1.5,--
63801052218085.00,3.4,1.9,0,0,1.5,--
63801052219088.00,3.2,1.8,0,0,1.5,--
63801052220091.00,3.4,1.9,0,0,1.5,--
63801052221095.00,3.1,1.7,0,0,1.5,--
63801052222121.00,4.4,2.9,0,0,1.5,--
63801052223147.00,3.4,1.9,0,0,1.5,--
63801052224155.00,3.6,2.1,0,0,1.5,--
63801052225174.00,3.4,1.9,0,0,1.5,--
63801052226181.00,3.7,2.2,0,0,1.5,--
63801052227189.00,5.1,3.6,0,0,1.5,--
63801052228200.00,3.8,2.3,0,0,1.5,--
63801052229218.00,3.6,2.1,0,0,1.5,--
63801052230230.00,3.4,2,0,0,1.5,--
63801052231232.00,3.2,1.7,0,0,1.5,--
63801052232253.00,3.5,2,0,0,1.5,--
63801052233254.00,4.1,2.6,0,0,1.5,--
63801052234263.00,3.2,1.8,0,0,1.5,--
63801052235281.00,2.9,1.5,0,0,1.5,--
63801052236295.00,3.1,1.7,0,0,1.5,--
63801052237311.00,3.8,2.3,0,0,1.5,--
63801052238332.00,5.2,3.8,0,0,1.5,--
63801052239338.00,3.4,2,0,0,1.5,--
63801052240343.00,3.2,1.7,0,0,1.5,--
63801052241357.00,3.2,1.8,0,0,1.5,--
63801052242364.00,3.5,2,0,0,1.5,--
63801052243378.00,4.6,3.1,0,0,1.5,--
63801052244385.00,3.3,1.8,0,0,1.5,--
63801052245374.00,2.9,1.5,0,0,1.5,--
63801052246386.00,3.1,1.6,0,0,1.5,--
63801052247395.00,3.1,1.6,0,0,1.5,--
63801052248393.00,3.7,2.3,0,0,1.5,--
63801052249401.00,3.6,2.2,0,0,1.5,--
63801052250397.00,3.1,1.7,0,0,1.5,--
63801052251403.00,2.9,1.5,0,0,1.5,--
63801052252403.00,3.2,1.8,0,0,1.5,--
63801052253434.00,3.1,1.6,0,0,1.5,--
63801052254447.00,4.1,2.6,0,0,1.5,--
63801052255446.00,3.3,1.9,0,0,1.5,--
63801052256451.00,3,1.5,0,0,1.5,--
63801052257477.00,3.1,1.6,0,0,1.5,--
63801052258469.00,3.2,1.8,0,0,1.5,--
63801052259482.00,4.7,3.2,0,0,1.5,--
63801052260493.00,3.3,1.8,0,0,1.5,--
63801052261484.00,3.7,2.3,0,0,1.5,--
63801052262489.00,3,1.5,0,0,1.5,--
63801052263501.00,3.2,1.7,0,0,1.5,--
63801052264499.00,3.8,2.4,0,0,1.5,--
63801052265502.00,3.5,2.1,0,0,1.5,--
63801052266502.00,3.1,1.6,0,0,1.5,--
63801052267512.00,3.2,1.7,0,0,1.5,--
63801052268514.00,3,1.5,0,0,1.5,--
63801052269527.00,3.2,1.7,0,0,1.5,--
63801052270519.00,4.3,2.8,0,0,1.5,--
63801052271531.00,3.1,1.7,0,0,1.5,--
63801052272531.00,3,1.6,0,0,1.5,--
63801052273544.00,3,1.6,0,0,1.5,--
63801052274553.00,3.2,1.7,0,0,1.5,--
63801052275564.00,3.9,2.4,0,0,1.5,--
63801052276581.00,3.2,1.8,0,0,1.5,--
63801052277583.00,3.4,2,0,0,1.5,--
63801052278591.00,3.2,1.7,0,0,1.5,--
63801052279616.00,3.7,2.2,0,0,1.5,--
63801052280615.00,5.3,3.9,0,0,1.5,--
63801052281620.00,3.3,1.9,0,0,1.5,--
63801052282621.00,2.9,1.5,0,0,1.5,--
63801052283616.00,3.1,1.6,0,0,1.5,--
63801052284620.00,3.1,1.7,0,0,1.5,--
63801052285616.00,3,1.6,0,0,1.5,--
63801052286623.00,4.4,3,0,0,1.5,--
63801052287630.00,3,1.5,0,0,1.5,--
63801052288630.00,3,1.6,0,0,1.5,--
63801052289632.00,3.2,1.7,0,0,1.5,--
63801052290638.00,3.3,1.9,0,0,1.5,--
63801052291652.00,4.6,3.2,0,0,1.5,--
63801052292657.00,3.2,1.7,0,0,1.5,--
63801052293666.00,3.2,1.7,0,0,1.5,--
63801052294681.00,3.1,1.6,0,0,1.5,--
63801052295690.00,3,1.5,0,0,1.5,--
63801052296688.00,4.1,2.7,0,0,1.5,--
63801052297700.00,3.2,1.7,0,0,1.5,--
63801052298703.00,3.3,1.8,0,0,1.5,--
63801052299712.00,3.2,1.8,0,0,1.5,--
63801052300729.00,3.5,2.1,0,0,1.5,--
63801052301716.00,4.7,3.3,0,0,1.5,--
63801052302740.00,3.9,2.5,0,0,1.5,--
63801052303745.00,3.1,1.7,0,0,1.5,--
63801052304738.00,3.2,1.7,0,0,1.5,--
63801052305738.00,3.1,1.6,0,0,1.5,--
63801052306740.00,3.1,1.6,0,0,1.5,--
63801052307756.00,4,2.6,0,0,1.5,--
63801052308768.00,3.3,1.9,0,0,1.5,--
63801052309774.00,3.3,1.8,0,0,1.5,--
63801052310779.00,4.9,3.4,0,0,1.5,--
63801052311795.00,3.2,1.8,0,0,1.5,--
63801052312823.00,3.9,2.4,0,0,1.5,--
63801052313840.00,3.2,1.7,0,0,1.5,--
63801052314854.00,3.4,1.9,0,0,1.5,--
63801052315844.00,3.3,1.8,0,0,1.5,--
63801052316855.00,3.3,1.9,0,0,1.5,--
63801052317842.00,3.8,2.4,0,0,1.5,--
63801052318861.00,3.3,1.8,0,0,1.5,--
63801052319872.00,3.1,1.7,0,0,1.5,--
63801052320873.00,3.1,1.6,0,0,1.5,--
63801052321891.00,3.1,1.7,0,0,1.5,--
63801052322897.00,3.3,1.9,0,0,1.5,--
63801052323896.00,3.9,2.4,0,0,1.5,--
63801052324902.00,3.3,1.8,0,0,1.5,--
63801052325905.00,3.2,1.7,0,0,1.5,--
63801052326922.00,3.3,1.9,0,0,1.5,--
63801052327928.00,3.5,2.1,0,0,1.5,--
63801052328947.00,4.8,3.3,0,0,1.5,--
63801052329940.00,3,1.5,0,0,1.5,--
63801052330939.00,3.1,1.7,0,0,1.5,--
63801052331943.00,3.2,1.7,0,0,1.5,--
63801052332962.00,3.2,1.7,0,0,1.5,--
63801052333968.00,4,2.5,0,0,1.5,--
63801052334982.00,3.2,1.7,0,0,1.5,--
63801052335985.00,3.3,1.9,0,0,1.5,--
63801052337002.00,3.3,1.8,0,0,1.5,--
63801052338013.00,3.3,1.9,0,0,1.5,--
63801052339021.00,3.3,1.8,0,0,1.5,--
63801052340031.00,3.9,2.4,0,0,1.5,--
63801052341038.00,3.1,1.6,0,0,1.5,--
63801052342053.00,3.1,1.7,0,0,1.5,--
63801052343064.00,3.5,2.1,0,0,1.5,--
63801052344071.00,3.1,1.7,0,0,1.5,--
63801052345062.00,5.3,3.8,0,0,1.5,--
63801052346074.00,3.4,1.9,0,0,1.5,--
63801052347080.00,3.1,1.7,0,0,1.5,--
63801052348078.00,3.4,1.9,0,0,1.5,--
63801052349089.00,3.2,1.7,0,0,1.5,--
63801052350088.00,4.3,2.8,0,0,1.5,--
63801052351090.00,3,1.6,0,0,1.5,--
63801052352082.00,3.3,1.9,0,0,1.5,--
63801052353095.00,3.2,1.7,0,0,1.5,--
63801052354095.00,3.1,1.7,0,0,1.5,--
63801052355091.00,2.3,0.9,0,0,1.5,--
63801052356098.00,2.9,1.4,0,0,1.5,--
63801052357101.00,1.5,0.1,0,0,1.5,--
63801052358104.00,1.5,0.1,0,0,1.5,--
63801052359133.00,1.5,0,0,0,1.5,--
63801052360145.00,1.5,0.1,0,0,1.5,--
63801052361163.00,2.6,1.2,0,0,1.5,--
63801052362155.00,1.6,0.1,0,0,1.5,--
63801052363183.00,1.6,0.2,0,0,1.5,--
63801052364184.00,1.5,0,0,0,1.5,--
63801052365197.00,1.6,0.1,0,0,1.5,--
63801052366193.00,2.2,0.8,0,0,1.5,--
63801052367206.00,1.5,0,0,0,1.5,--
63801052368202.00,1.6,0.2,0,0,1.5,--
63801052369213.00,1.5,0.1,0,0,1.5,--
63801052370207.00,1.9,0.4,0,0,1.5,--
63801052371214.00,2.4,1,0,0,1.5,--
63801052372203.00,1.5,0.1,0,0,1.5,--
63801052373229.00,1.5,0.1,0,0,1.5,--
63801052374221.00,1.5,0,0,0,1.5,--
63801052375220.00,1.5,0,0,0,1.5,--
63801052376237.00,1.8,0.3,0,0,1.5,--
63801052377233.00,2.3,0.8,0,0,1.5,--
63801052378256.00,1.6,0.1,0,0,1.5,--
63801052379273.00,1.5,0,0,0,1.5,--
63801052380274.00,1.6,0.2,0,0,1.5,--
63801052381278.00,1.5,0.1,0,0,1.5,--
63801052382263.00,2.2,0.7,0,0,1.5,--
63801052383279.00,1.5,0,0,0,1.5,--
63801052384290.00,1.7,0.2,0,0,1.5,--
63801052385284.00,1.5,0,0,0,1.5,--
63801052386306.00,1.6,0.1,0,0,1.5,--
63801052387301.00,3.8,2.3,0,0,1.5,--
63801052388305.00,2,0.5,0,0,1.5,--
63801052389323.00,1.5,0.1,0,0,1.5,--
63801052390325.00,1.5,0.1,0,0,1.5,--
63801052391326.00,1.8,0.3,0,0,1.5,--
63801052392340.00,3.3,1.8,0,0,1.5,--
63801052393350.00,3,1.6,0,0,1.5,--
63801052394351.00,1.6,0.1,0,0,1.5,--
63801052395353.00,1.5,0,0,0,1.5,--
63801052396351.00,2.9,1.4,0,0,1.5,--
63801052397343.00,1.7,0.2,0,0,1.5,--
63801052398359.00,2.2,0.7,0,0,1.5,--
63801052399361.00,1.5,0.1,0,0,1.5,--
63801052400379.00,1.6,0.1,0,0,1.5,--
63801052401395.00,1.5,0,0,0,1.5,--
63801052402396.00,1.5,0,0,0,1.5,--
63801052403399.00,2.5,1,0,0,1.5,--
63801052404397.00,2,0.6,0,0,1.5,--
63801052405389.00,2,0.5,0,0,1.5,--
63801052406395.00,1.7,0.2,0,0,1.5,--
63801052407405.00,1.5,0,0,0,1.5,--
63801052408425.00,2.9,1.5,0,0,1.5,--
63801052409444.00,2.1,0.6,0,0,1.5,--
63801052410452.00,1.5,0,0,0,1.5,--
63801052411480.00,1.7,0.2,0,0,1.5,--
63801052412470.00,1.5,0,0,0,1.5,--
63801052413474.00,5.2,3.7,0,0,1.5,--
63801052414475.00,3,1.5,0,0,1.5,--
63801052415477.00,2.6,1.1,0,0,1.5,--
63801052416495.00,3.7,2.2,0,0,1.5,--
63801052417496.00,3.1,1.7,0,0,1.5,--
63801052418504.00,3.9,2.5,0,0,1.5,--
63801052419521.00,4.9,3.5,0,0,1.5,--
63801052420530.00,4.6,3.2,0,0,1.5,--
63801052421541.00,2.5,1,0,0,1.5,--
63801052422543.00,1.6,0.1,0,0,1.5,--
63801052423547.00,1.7,0.2,0,0,1.5,--
63801052424550.00,5.1,3.6,0,0,1.5,--
63801052425549.00,3,1.5,0,0,1.5,--
63801052426551.00,2.5,1,0,0,1.5,--
63801052427562.00,1.6,0.1,0,0,1.5,--
63801052428571.00,2.5,1.1,0,0,1.5,--
63801052429581.00,3.1,1.6,0,0,1.5,--
63801052430592.00,4.1,2.6,0,0,1.5,--
63801052431590.00,2.8,1.3,0,0,1.5,--
63801052432608.00,1.6,0.2,0,0,1.5,--
63801052433627.00,1.5,0.1,0,0,1.5,--
63801052434652.00,1.9,0.4,0,0,1.5,--
63801052435644.00,2.1,0.6,0,0,1.5,--
63801052436652.00,1.7,0.2,0,0,1.5,--
63801052437650.00,1.7,0.2,0,0,1.5,--
63801052438643.00,1.5,0,0,0,1.5,--
63801052439657.00,1.6,0.1,0,0,1.5,--
63801052440684.00,2.6,1.2,0,0,1.5,--
63801052441690.00,1.7,0.2,0,0,1.5,--
63801052442700.00,2.6,1.1,0,0,1.5,--
63801052443704.00,3.1,1.6,0,0,1.5,--
63801052444712.00,2.8,1.3,0,0,1.5,--
63801052445703.00,4.3,2.8,0,0,1.5,--
63801052446716.00,3.4,1.9,0,0,1.5,--
63801052447730.00,1.5,0.1,0,0,1.5,--
63801052448724.00,2.5,1,0,0,1.5,--
63801052449733.00,2.6,1.1,0,0,1.5,--
63801052450751.00,3,1.5,0,0,1.5,--
63801052451760.00,2.4,0.9,0,0,1.5,--
63801052452777.00,1.6,0.2,0,0,1.5,--
63801052453783.00,3.2,1.7,0,0,1.5,--
63801052454801.00,3.1,1.6,0,0,1.5,--
63801052455823.00,2.8,1.3,0,0,1.5,--
63801052456835.00,3.3,1.8,0,0,1.5,--
63801052457847.00,2,0.6,0,0,1.5,--
63801052458859.00,1.9,0.4,0,0,1.5,--
63801052459874.00,3.5,2,0,0,1.5,--
63801052460897.00,2.5,1,0,0,1.5,--
63801052461912.00,2.4,0.9,0,0,1.5,--
63801052462920.00,2.5,1.1,0,0,1.5,--
63801052463941.00,2.9,1.4,0,0,1.5,--
63801052464956.00,1.9,0.4,0,0,1.5,--
63801052465963.00,2.4,0.9,0,0,1.5,--
63801052466979.00,3.3,1.8,0,0,1.5,--
63801052467977.00,2,0.5,0,0,1.5,--
63801052468970.00,1.7,0.2,0,0,1.5,--
63801052469982.00,1.5,0.1,0,0,1.5,--
63801052470998.00,2.6,1.1,0,0,1.5,--
63801052472019.00,2.5,1.1,0,0,1.5,--
63801052473043.00,2.5,1.1,0,0,1.5,--
63801052474062.00,2.1,0.7,0,0,1.5,--
63801052475071.00,3.1,1.6,0,0,1.5,--
63801052476064.00,3,1.5,0,0,1.5,--
63801052477086.00,4.2,2.7,0,0,1.5,--
63801052478097.00,2.7,1.3,0,0,1.5,--
63801052479097.00,2,0.5,0,0,1.5,--
63801052480095.00,1.9,0.5,0,0,1.5,--
63801052481113.00,1.8,0.3,0,0,1.5,--
63801052482128.00,1.8,0.3,0,0,1.5,--
63801052483137.00,3.9,2.4,0,0,1.5,--
63801052484139.00,2.8,1.4,0,0,1.5,--
63801052485153.00,2.1,0.6,0,0,1.5,--
63801052486153.00,1.9,0.4,0,0,1.5,--
63801052487172.00,2.1,0.6,0,0,1.5,--
63801052488186.00,3,1.6,0,0,1.5,--
63801052489186.00,2,0.5,0,0,1.5,--
63801052490194.00,2.7,1.2,0,0,1.5,--
63801052491199.00,2.4,0.9,0,0,1.5,--
63801052492188.00,4.8,3.3,0,0,1.5,--
63801052493196.00,6.3,4.8,0,0,1.5,--
63801052494203.00,4.8,3.3,0,0,1.5,--
63801052495203.00,4.3,2.8,0,0,1.5,--
63801052496208.00,4.7,3.2,0,0,1.5,--
63801052497217.00,4.6,3.1,0,0,1.5,--
63801052498234.00,3.9,2.4,0,0,1.5,--
63801052499251.00,5,3.5,0,0,1.5,--
63801052500250.00,4,2.5,0,0,1.5,--
63801052501264.00,4.2,2.8,0,0,1.5,--
63801052502276.00,4,2.6,0,0,1.5,--
63801052503278.00,4,2.5,0,0,1.5,--
63801052504295.00,4.9,3.5,0,0,1.5,--
63801052505295.00,4.1,2.6,0,0,1.5,--
63801052506310.00,4.2,2.7,0,0,1.5,--
63801052507328.00,3.7,2.2,0,0,1.5,--
63801052508342.00,4.5,3,0,0,1.5,--
63801052509343.00,6.3,4.9,0,0,1.5,--
63801052510352.00,4.7,3.2,0,0,1.5,--
63801052511358.00,3.9,2.4,0,0,1.5,--
63801052512363.00,3.9,2.4,0,0,1.5,--
63801052513370.00,3.8,2.3,0,0,1.5,--
63801052514371.00,4.1,2.6,0,0,1.5,--
63801052515363.00,4.5,3,0,0,1.5,--
63801052516364.00,3.5,2,0,0,1.5,--
63801052517370.00,3.9,2.5,0,0,1.5,--
63801052518367.00,3.9,2.4,0,0,1.5,--
63801052519386.00,3.7,2.2,0,0,1.5,--
63801052520382.00,4.4,2.9,0,0,1.5,--
63801052521397.00,3.6,2.1,0,0,1.5,--
63801052522397.00,3.3,1.9,0,0,1.5,--
63801052523396.00,3.7,2.2,0,0,1.5,--
63801052524400.00,3.7,2.2,0,0,1.5,--
63801052525394.00,4.4,2.9,0,0,1.5,--
63801052526393.00,3.6,2.1,0,0,1.5,--
63801052527395.00,3.4,1.9,0,0,1.5,--
63801052528410.00,3.1,1.7,0,0,1.5,--
63801052529413.00,3.4,1.9,0,0,1.5,--
63801052530424.00,4.2,2.7,0,0,1.5,--
63801052531437.00,3.3,1.8,0,0,1.5,--
63801052532438.00,3.3,1.9,0,0,1.5,--
63801052533453.00,3.4,1.9,0,0,1.5,--
63801052534466.00,3.4,1.9,0,0,1.5,--
63801052535471.00,3.6,2.1,0,0,1.5,--
63801052536482.00,5.1,3.6,0,0,1.5,--
63801052537503.00,4,2.5,0,0,1.5,--
63801052538513.00,3.9,2.4,0,0,1.5,--
63801052539533.00,4,2.5,0,0,1.5,--
63801052540540.00,3.9,2.5,0,0,1.5,--
63801052541542.00,4.6,3.2,0,0,1.5,--
63801052542530.00,3.9,2.4,0,0,1.5,--
63801052543550.00,3.9,2.4,0,0,1.5,--
63801052544562.00,3.4,2,0,0,1.5,--
63801052545571.00,3.6,2.2,0,0,1.5,--
63801052546567.00,4.3,2.8,0,0,1.5,--
63801052547577.00,3.7,2.2,0,0,1.5,--
63801052548592.00,3.5,2,0,0,1.5,--
63801052549608.00,3.6,2.1,0,0,1.5,--
63801052550621.00,3.7,2.2,0,0,1.5,--
63801052551632.00,4.6,3.1,0,0,1.5,--
63801052552639.00,3.3,1.8,0,0,1.5,--
63801052553648.00,3.5,2,0,0,1.5,--
63801052554639.00,3.4,1.9,0,0,1.5,--
63801052555652.00,3.8,2.3,0,0,1.5,--
63801052556655.00,3.5,2,0,0,1.5,--
63801052557662.00,6,4.5,0,0,1.5,--
63801052558671.00,4.1,2.6,0,0,1.5,--
63801052559686.00,3.5,2,0,0,1.5,--
63801052560694.00,3.6,2.1,0,0,1.5,--
63801052561703.00,3.4,2,0,0,1.5,--
63801052562719.00,4,2.5,0,0,1.5,--
63801052563724.00,3.6,2.1,0,0,1.5,--
63801052564733.00,3.3,1.8,0,0,1.5,--
63801052565741.00,3.3,1.8,0,0,1.5,--
63801052566759.00,3.3,1.8,0,0,1.5,--
63801052567765.00,4.2,2.7,0,0,1.5,--
63801052568780.00,3.2,1.7,0,0,1.5,--
63801052569802.00,3.5,2.1,0,0,1.5,--
63801052570817.00,3.5,2,0,0,1.5,--
63801052571833.00,3.6,2.1,0,0,1.5,--
63801052572842.00,3.9,2.4,0,0,1.5,--
63801052573865.00,5.1,3.6,0,0,1.5,--
63801052574882.00,3.7,2.3,0,0,1.5,--
63801052575878.00,3.8,2.3,0,0,1.5,--
63801052576902.00,3.8,2.3,0,0,1.5,--
63801052577892.00,3.7,2.2,0,0,1.5,--
63801052578897.00,4.5,3,0,0,1.5,--
63801052579899.00,3.6,2.1,0,0,1.5,--
63801052580903.00,3.6,2.1,0,0,1.5,--
63801052581906.00,3.5,2,0,0,1.5,--
63801052582911.00,3.6,2.1,0,0,1.5,--
63801052583921.00,4.4,2.9,0,0,1.5,--
63801052584935.00,3.6,2.1,0,0,1.5,--
63801052585945.00,3.7,2.3,0,0,1.5,--
63801052586949.00,3.7,2.2,0,0,1.5,--
63801052587940.00,3.6,2.1,0,0,1.5,--
63801052588936.00,3.3,1.9,0,0,1.5,--
63801052589947.00,4.8,3.3,0,0,1.5,--
63801052590961.00,3.5,2,0,0,1.5,--
63801052591959.00,3.7,2.2,0,0,1.5,--
63801052592964.00,3.5,2,0,0,1.5,--
63801052593991.00,3.4,1.9,0,0,1.5,--
63801052595007.00,4.2,2.7,0,0,1.5,--
63801052596023.00,3.5,2,0,0,1.5,--
63801052597036.00,3.2,1.7,0,0,1.5,--
63801052598032.00,3.3,1.8,0,0,1.5,--
63801052599053.00,3.3,1.8,0,0,1.5,--
63801052600057.00,4.8,3.3,0,0,1.5,--
63801052601050.00,3.3,1.8,0,0,1.5,--
63801052602055.00,3.5,2,0,0,1.5,--
63801052603059.00,3.4,1.9,0,0,1.5,--
63801052604074.00,3.6,2.1,0,0,1.5,--
63801052605080.00,4.1,2.6,0,0,1.5,--
63801052606095.00,4.8,3.3,0,0,1.5,--
63801052607106.00,3.5,2,0,0,1.5,--
63801052608121.00,3.3,1.8,0,0,1.5,--
63801052609117.00,3.2,1.7,0,0,1.5,--
63801052610122.00,3.4,1.9,0,0,1.5,--
63801052611129.00,4.2,2.7,0,0,1.5,--
63801052612130.00,3.4,1.9,0,0,1.5,--
63801052613130.00,3.3,1.8,0,0,1.5,--
63801052614139.00,3.8,2.3,0,0,1.5,--
63801052615153.00,3.8,2.3,0,0,1.5,--
63801052616169.00,4.4,3,0,0,1.5,--
63801052617189.00,3.3,1.8,0,0,1.5,--
63801052618194.00,3.5,2.1,0,0,1.5,--
63801052619205.00,3.8,2.3,0,0,1.5,--
63801052620217.00,4.2,2.7,0,0,1.5,--
63801052621228.00,4.6,3.1,0,0,1.5,--
63801052622232.00,5.4,3.9,0,0,1.5,--
63801052623239.00,3.7,2.3,0,0,1.5,--
63801052624260.00,4,2.5,0,0,1.5,--
63801052625263.00,3.6,2.1,0,0,1.5,--
63801052626277.00,3.4,1.9,0,0,1.5,--
63801052627278.00,4.4,2.9,0,0,1.5,--
63801052628309.00,3.6,2.1,0,0,1.5,--
63801052629312.00,3.4,1.9,0,0,1.5,--
63801052630315.00,3.6,2.1,0,0,1.5,--
63801052631318.00,3.5,2.1,0,0,1.5,--
63801052632327.00,4.1,2.6,0,0,1.5,--
63801052633330.00,3.7,2.2,0,0,1.5,--
63801052634348.00,3.4,2,0,0,1.5,--
63801052635351.00,5,3.5,0,0,1.5,--
63801052636349.00,3.9,2.4,0,0,1.5,--
63801052637359.00,3.9,2.4,0,0,1.5,--
63801052638384.00,4.8,3.3,0,0,1.5,--
63801052639395.00,3.2,1.8,0,0,1.5,--
63801052640412.00,3.2,1.7,0,0,1.5,--
63801052641419.00,3.4,1.9,0,0,1.5,--
63801052642442.00,3.2,1.7,0,0,1.5,--
63801052643443.00,4.1,2.6,0,0,1.5,--
63801052644437.00,3.4,1.9,0,0,1.5,--
63801052645449.00,3.3,1.8,0,0,1.5,--
63801052646451.00,3.3,1.8,0,0,1.5,--
63801052647481.00,3.4,2,0,0,1.5,--
63801052648490.00,5.1,3.6,0,0,1.5,--
63801052649507.00,3.7,2.2,0,0,1.5,--
63801052650506.00,3.5,2,0,0,1.5,--
63801052651524.00,3.5,2,0,0,1.5,--
63801052652518.00,3.4,1.9,0,0,1.5,--
63801052653538.00,3.5,2.1,0,0,1.5,--
63801052654531.00,4.6,3.1,0,0,1.5,--
63801052655555.00,3.6,2.1,0,0,1.5,--
63801052656566.00,3.2,1.7,0,0,1.5,--
63801052657589.00,3.4,1.9,0,0,1.5,--
63801052658581.00,3.3,1.9,0,0,1.5,--
63801052659606.00,4.4,3,0,0,1.5,--
63801052660615.00,3.3,1.8,0,0,1.5,--
63801052661625.00,3.3,1.9,0,0,1.5,--
63801052662626.00,3.4,1.9,0,0,1.5,--
63801052663629.00,3.4,2,0,0,1.5,--
63801052664649.00,5,3.5,0,0,1.5,--
63801052665654.00,3.7,2.2,0,0,1.5,--
63801052666662.00,3.7,2.2,0,0,1.5,--
63801052667683.00,3.8,2.3,0,0,1.5,--
63801052668673.00,4,2.5,0,0,1.5,--
63801052669675.00,3.4,1.9,0,0,1.5,--
63801052670688.00,4.1,2.6,0,0,1.5,--
63801052671696.00,3.7,2.2,0,0,1.5,--
63801052672703.00,3.4,1.9,0,0,1.5,--
63801052673722.00,3.5,2,0,0,1.5,--
63801052674716.00,3.5,2,0,0,1.5,--
63801052675721.00,5,3.5,0,0,1.5,--
63801052676736.00,3.6,2.1,0,0,1.5,--
63801052677759.00,3.9,2.5,0,0,1.5,--
63801052678775.00,3.5,2.1,0,0,1.5,--
63801052679771.00,3.9,2.4,0,0,1.5,--
63801052680781.00,5.4,3.9,0,0,1.5,--
63801052681800.00,4.1,2.6,0,0,1.5,--
63801052682812.00,4,2.5,0,0,1.5,--
63801052683830.00,3.7,2.2,0,0,1.5,--
63801052684829.00,3.3,1.9,0,0,1.5,--
63801052685838.00,4,2.5,0,0,1.5,--
63801052686831.00,3.9,2.4,0,0,1.5,--
63801052687842.00,3.2,1.8,0,0,1.5,--
63801052688849.00,3.3,1.8,0,0,1.5,--
63801052689869.00,3.3,1.8,0,0,1.5,--
63801052690867.00,3.2,1.7,0,0,1.5,--
63801052691865.00,4.2,2.7,0,0,1.5,--
63801052692864.00,3.3,1.8,0,0,1.5,--
63801052693888.00,3.3,1.8,0,0,1.5,--
63801052694914.00,3.3,1.8,0,0,1.5,--
63801052695928.00,3.4,1.9,0,0,1.5,--
63801052696926.00,5.5,4.1,0,0,1.5,--
63801052697932.00,3.6,2.1,0,0,1.5,--
63801052698929.00,3.4,2,0,0,1.5,--
63801052699926.00,3.3,1.8,0,0,1.5,--
63801052700947.00,3.3,1.9,0,0,1.5,--
63801052701956.00,3.6,2.2,0,0,1.5,--
63801052702969.00,4.2,2.7,0,0,1.5,--
63801052703972.00,3.4,1.9,0,0,1.5,--
63801052704976.00,3.2,1.8,0,0,1.5,--
63801052705981.00,3.9,2.4,0,0,1.5,--
